date;year;month;week;day;institution;entrees;sorties;visiteurs;sumentrees;sumsorties;sumvisiteurs;Totalentrees
2018-12-20;2018;12;51;20;Bib Marie Curie;1268;1251;93.8214;104413;102766;39974.325400000016;161747
2018-12-21;2018;12;51;21;Bib Marie Curie;818;816;33.75;105231;103582;40008.075400000016;161747
2018-12-22;2018;12;51;22;Bib Marie Curie;162;178;13.8333;105393;103760;40021.908700000015;161747
2018-12-23;2018;12;51;23;Bib Marie Curie;0;0;0.0;105393;103760;40021.908700000015;161747
2018-12-24;2018;12;52;24;Bib Marie Curie;521;535;68.0;105914;104295;40089.908700000015;161747
2018-12-25;2018;12;52;25;Bib Marie Curie;0;0;0.0;105914;104295;40089.908700000015;161747
2018-12-26;2018;12;52;26;Bib Marie Curie;1095;1091;125.2727;107009;105386;40215.181400000016;161747
2018-12-27;2018;12;52;27;Bib Marie Curie;1065;1110;98.0909;108074;106496;40313.27230000002;161747
2018-12-28;2018;12;52;28;Bib Marie Curie;958;961;113.5455;109032;107457;40426.81780000002;161747
2018-12-29;2018;12;52;29;Bib Marie Curie;0;0;0.0;109032;107457;40426.81780000002;161747
2018-12-30;2018;12;52;30;Bib Marie Curie;0;0;0.0;109032;107457;40426.81780000002;161747
2018-12-31;2018;12;1;31;Bib Marie Curie;805;830;90.6111;109837;108287;40517.42890000002;161747
2019-01-01;2019;1;1;1;Bib Marie Curie;0;0;0.0;109837;108287;40517.42890000002;161747
2019-01-02;2019;1;1;2;Bib Marie Curie;1361;1388;151.6818;111198;109675;40669.11070000002;161747
2019-01-03;2019;1;1;3;Bib Marie Curie;560;516;67.5;111758;110191;40736.61070000002;161747
2019-01-04;2019;1;1;4;Bib Marie Curie;502;501;64.3182;112260;110692;40800.92890000002;161747
2019-01-05;2019;1;1;5;Bib Marie Curie;113;109;32.25;112373;110801;40833.17890000002;161747
2019-01-06;2019;1;1;6;Bib Marie Curie;0;0;0.0;112373;110801;40833.17890000002;161747
2019-01-07;2019;1;2;7;Bib Marie Curie;1692;1614;151.9643;114065;112415;40985.14320000002;161747
2019-01-08;2019;1;2;8;Bib Marie Curie;1657;1652;120.0714;115722;114067;41105.21460000002;161747
2019-01-09;2019;1;2;9;Bib Marie Curie;1818;1762;147.6071;117540;115829;41252.82170000002;161747
2019-01-10;2019;1;2;10;Bib Marie Curie;1635;1644;109.1071;119175;117473;41361.92880000002;161747
2019-01-11;2019;1;2;11;Bib Marie Curie;1393;1411;84.5;120568;118884;41446.42880000002;161747
2019-01-12;2019;1;2;12;Bib Marie Curie;738;719;118.2222;121306;119603;41564.65100000002;161747
2019-01-13;2019;1;2;13;Bib Marie Curie;0;0;0.0;121306;119603;41564.65100000002;161747
2019-01-14;2019;1;3;14;Bib Marie Curie;1793;1802;118.6429;123099;121405;41683.29390000002;161747
2019-01-15;2019;1;3;15;Bib Marie Curie;1890;1880;133.6429;124989;123285;41816.93680000002;161747
2019-01-16;2019;1;3;16;Bib Marie Curie;1852;1865;141.5714;126841;125150;41958.50820000002;161747
2019-01-17;2019;1;3;17;Bib Marie Curie;2017;1991;160.5714;128858;127141;42119.07960000002;161747
2019-01-18;2019;1;3;18;Bib Marie Curie;1578;1586;108.5;130436;128727;42227.57960000002;161747
2019-01-19;2019;1;3;19;Bib Marie Curie;830;806;140.3333;131266;129533;42367.91290000002;161747
2019-01-20;2019;1;3;20;Bib Marie Curie;0;0;0.0;131266;129533;42367.91290000002;161747
2019-01-21;2019;1;4;21;Bib Marie Curie;2032;1986;183.75;133298;131519;42551.66290000002;161747
2019-01-22;2019;1;4;22;Bib Marie Curie;1971;1989;133.7857;135269;133508;42685.44860000002;161747
2019-01-23;2019;1;4;23;Bib Marie Curie;1937;1934;142.2857;137206;135442;42827.73430000002;161747
2019-01-24;2019;1;4;24;Bib Marie Curie;1865;1873;135.75;139071;137315;42963.48430000002;161747
2019-01-25;2019;1;4;25;Bib Marie Curie;1644;1736;66.5714;140715;139051;43030.05570000002;161747
2019-01-26;2019;1;4;26;Bib Marie Curie;2075;1866;250.3889;142790;140917;43280.44460000002;161747
2019-01-27;2019;1;4;27;Bib Marie Curie;0;0;0.0;142790;140917;43280.44460000002;161747
2019-01-28;2019;1;5;28;Bib Marie Curie;1758;1807;112.0;144548;142724;43392.44460000002;161747
2019-01-29;2019;1;5;29;Bib Marie Curie;1852;1860;132.8929;146400;144584;43525.337500000016;161747
2019-01-30;2019;1;5;30;Bib Marie Curie;1873;1854;140.6786;148273;146438;43666.016100000015;161747
2019-01-31;2019;1;5;31;Bib Marie Curie;1400;1407;101.0714;149673;147845;43767.087500000016;161747
2019-02-01;2019;2;5;1;Bib Marie Curie;808;849;17.9643;150481;148694;43785.051800000016;161747
2019-02-02;2019;2;5;2;Bib Marie Curie;161;184;12.2222;150642;148878;43797.27400000001;161747
2019-02-03;2019;2;5;3;Bib Marie Curie;0;0;0.0;150642;148878;43797.27400000001;161747
2019-02-04;2019;2;6;4;Bib Marie Curie;1095;1092;59.0;151737;149970;43856.27400000001;161747
2019-02-05;2019;2;6;5;Bib Marie Curie;1046;1034;65.75;152783;151004;43922.02400000001;161747
2019-02-06;2019;2;6;6;Bib Marie Curie;1179;1192;67.0;153962;152196;43989.02400000001;161747
2019-02-07;2019;2;6;7;Bib Marie Curie;1109;1180;13.7143;155071;153376;44002.73830000001;161747
2019-02-08;2019;2;6;8;Bib Marie Curie;865;917;21.9286;155936;154293;44024.66690000001;161747
2019-02-09;2019;2;6;9;Bib Marie Curie;321;342;28.8333;156257;154635;44053.50020000001;161747
2019-02-10;2019;2;6;10;Bib Marie Curie;0;0;0.0;156257;154635;44053.50020000001;161747
2019-02-11;2019;2;7;11;Bib Marie Curie;1168;1223;40.4643;157425;155858;44093.96450000001;161747
2019-02-12;2019;2;7;12;Bib Marie Curie;1337;1319;81.6429;158762;157177;44175.60740000001;161747
2019-02-13;2019;2;7;13;Bib Marie Curie;1065;1092;50.1786;159827;158269;44225.78600000001;161747
2019-02-14;2019;2;7;14;Bib Marie Curie;988;1025;39.3571;160815;159294;44265.14310000001;161747
2019-02-15;2019;2;7;15;Bib Marie Curie;777;767;42.0357;161592;160061;44307.17880000001;161747
2019-02-16;2019;2;7;16;Bib Marie Curie;155;157;14.8333;161747;160218;44322.01210000001;161747
2019-02-17;2019;2;7;17;Bib Marie Curie;0;0;0.0;161747;160218;44322.01210000001;161747
2018-09-01;2018;9;35;1;Bib Michel Serres;0;0;0.0;0;0;0.0;26876
2018-09-02;2018;9;35;2;Bib Michel Serres;0;0;0.0;0;0;0.0;26876
2018-09-03;2018;9;36;3;Bib Michel Serres;143;143;6.2083;143;143;6.2083;26876
2018-09-04;2018;9;36;4;Bib Michel Serres;143;143;3125.0;286;286;3131.2083;26876
2018-09-05;2018;9;36;5;Bib Michel Serres;152;152;6.5;438;438;3137.7083;26876
2018-09-06;2018;9;36;6;Bib Michel Serres;129;129;7.0417;567;567;3144.75;26876
2018-09-07;2018;9;36;7;Bib Michel Serres;90;90;4.5;657;657;3149.25;26876
2018-09-08;2018;9;36;8;Bib Michel Serres;0;0;0.0;657;657;3149.25;26876
2018-09-09;2018;9;36;9;Bib Michel Serres;0;0;0.0;657;657;3149.25;26876
2018-09-10;2018;9;37;10;Bib Michel Serres;179;179;5.4167;836;836;3154.6667;26876
2018-09-11;2018;9;37;11;Bib Michel Serres;234;234;11.4167;1070;1070;3166.0834000000004;26876
2018-09-12;2018;9;37;12;Bib Michel Serres;187;187;10.4167;1257;1257;3176.5001000000007;26876
2018-09-13;2018;9;37;13;Bib Michel Serres;194;194;10.75;1451;1451;3187.2501000000007;26876
2018-09-14;2018;9;37;14;Bib Michel Serres;142;142;7.0833;1593;1593;3194.3334000000004;26876
2018-09-15;2018;9;37;15;Bib Michel Serres;0;0;0.0;1593;1593;3194.3334000000004;26876
2018-09-16;2018;9;37;16;Bib Michel Serres;0;0;0.0;1593;1593;3194.3334000000004;26876
2018-09-17;2018;9;38;17;Bib Michel Serres;252;252;9.0;1845;1845;3203.3334000000004;26876
2018-09-18;2018;9;38;18;Bib Michel Serres;295;295;14.9167;2140;2140;3218.2501000000007;26876
2018-09-19;2018;9;38;19;Bib Michel Serres;243;243;12.5;2383;2383;3230.7501000000007;26876
2018-09-20;2018;9;38;20;Bib Michel Serres;217;217;14.5833;2600;2600;3245.3334000000004;26876
2018-09-21;2018;9;38;21;Bib Michel Serres;227;227;13.9167;2827;2827;3259.2501000000007;26876
2018-09-22;2018;9;38;22;Bib Michel Serres;20;20;0.5385;2847;2847;3259.7886000000008;26876
2018-09-23;2018;9;38;23;Bib Michel Serres;0;0;0.0;2847;2847;3259.7886000000008;26876
2018-09-24;2018;9;39;24;Bib Michel Serres;304;304;19875.0;3151;3151;23134.7886;26876
2018-09-25;2018;9;39;25;Bib Michel Serres;321;321;20875.0;3472;3472;44009.7886;26876
2018-09-26;2018;9;39;26;Bib Michel Serres;237;237;14.5833;3709;3709;44024.3719;26876
2018-09-27;2018;9;39;27;Bib Michel Serres;241;241;19.2083;3950;3950;44043.5802;26876
2018-09-28;2018;9;39;28;Bib Michel Serres;216;216;13.3333;4166;4166;44056.913499999995;26876
2018-09-29;2018;9;39;29;Bib Michel Serres;44;44;5.2308;4210;4210;44062.14429999999;26876
2018-09-30;2018;9;39;30;Bib Michel Serres;0;0;0.0;4210;4210;44062.14429999999;26876
2018-10-01;2018;10;40;1;Bib Michel Serres;306;306;18.4167;4516;4516;44080.560999999994;26876
2018-10-02;2018;10;40;2;Bib Michel Serres;328;328;21.6667;4844;4844;44102.227699999996;26876
2018-10-03;2018;10;40;3;Bib Michel Serres;259;259;17.5;5103;5103;44119.727699999996;26876
2018-10-04;2018;10;40;4;Bib Michel Serres;156;156;13.2083;5259;5259;44132.935999999994;26876
2018-10-05;2018;10;40;5;Bib Michel Serres;159;159;8.0417;5418;5418;44140.977699999996;26876
2018-10-06;2018;10;40;6;Bib Michel Serres;15;15;1.6154;5433;5433;44142.5931;26876
2018-10-07;2018;10;40;7;Bib Michel Serres;0;0;0.0;5433;5433;44142.5931;26876
2018-10-08;2018;10;41;8;Bib Michel Serres;269;269;15.8333;5702;5702;44158.4264;26876
2018-10-09;2018;10;41;9;Bib Michel Serres;326;326;19.1667;6028;6028;44177.5931;26876
2018-10-10;2018;10;41;10;Bib Michel Serres;261;261;19.9583;6289;6289;44197.5514;26876
2018-10-11;2018;10;41;11;Bib Michel Serres;166;166;9.5833;6455;6455;44207.134699999995;26876
2018-10-12;2018;10;41;12;Bib Michel Serres;162;162;8.8333;6617;6617;44215.96799999999;26876
2018-10-13;2018;10;41;13;Bib Michel Serres;20;20;4.2308;6637;6637;44220.19879999999;26876
2018-10-14;2018;10;41;14;Bib Michel Serres;0;0;0.0;6637;6637;44220.19879999999;26876
2018-10-15;2018;10;42;15;Bib Michel Serres;298;298;20.7917;6935;6935;44240.99049999999;26876
2018-10-16;2018;10;42;16;Bib Michel Serres;299;299;21.7083;7234;7234;44262.69879999999;26876
2018-10-17;2018;10;42;17;Bib Michel Serres;245;245;19625.0;7479;7479;63887.69879999999;26876
2018-10-18;2018;10;42;18;Bib Michel Serres;170;170;9.8333;7649;7649;63897.53209999999;26876
2018-10-19;2018;10;42;19;Bib Michel Serres;199;199;10.4583;7848;7848;63907.99039999999;26876
2018-10-20;2018;10;42;20;Bib Michel Serres;33;33;6.2308;7881;7881;63914.221199999985;26876
2018-10-21;2018;10;42;21;Bib Michel Serres;0;0;0.0;7881;7881;63914.221199999985;26876
2018-10-22;2018;10;43;22;Bib Michel Serres;324;324;25.3333;8205;8205;63939.554499999984;26876
2018-10-23;2018;10;43;23;Bib Michel Serres;288;288;16875.0;8493;8493;80814.55449999998;26876
2018-10-24;2018;10;43;24;Bib Michel Serres;196;196;11.4167;8689;8689;80825.97119999999;26876
2018-10-25;2018;10;43;25;Bib Michel Serres;133;133;9.2083;8822;8822;80835.17949999998;26876
2018-10-26;2018;10;43;26;Bib Michel Serres;138;138;5125.0;8960;8960;85960.17949999998;26876
2018-10-27;2018;10;43;27;Bib Michel Serres;0;0;0.0;8960;8960;85960.17949999998;26876
2018-10-28;2018;10;43;28;Bib Michel Serres;0;0;0.0;8960;8960;85960.17949999998;26876
2018-10-29;2018;10;44;29;Bib Michel Serres;32;32;2.6111;8992;8992;85962.79059999998;26876
2018-10-30;2018;10;44;30;Bib Michel Serres;91;91;2.9444;9083;9083;85965.73499999997;26876
2018-10-31;2018;10;44;31;Bib Michel Serres;37;37;2.5556;9120;9120;85968.29059999998;26876
2018-11-01;2018;11;44;1;Bib Michel Serres;0;0;0.0;9120;9120;85968.29059999998;26876
2018-11-02;2018;11;44;2;Bib Michel Serres;0;0;0.0;9120;9120;85968.29059999998;26876
2018-11-03;2018;11;44;3;Bib Michel Serres;0;0;0.0;9120;9120;85968.29059999998;26876
2018-11-04;2018;11;44;4;Bib Michel Serres;0;0;0.0;9120;9120;85968.29059999998;26876
2018-11-05;2018;11;45;5;Bib Michel Serres;324;324;18.0;9444;9444;85986.29059999998;26876
2018-11-06;2018;11;45;6;Bib Michel Serres;309;309;18.5;9753;9753;86004.79059999998;26876
2018-11-07;2018;11;45;7;Bib Michel Serres;268;268;15.5417;10021;10021;86020.33229999998;26876
2018-11-08;2018;11;45;8;Bib Michel Serres;164;164;9375.0;10185;10185;95395.33229999998;26876
2018-11-09;2018;11;45;9;Bib Michel Serres;149;149;11.5833;10334;10334;95406.91559999998;26876
2018-11-10;2018;11;45;10;Bib Michel Serres;24;24;4.6154;10358;10358;95411.53099999997;26876
2018-11-11;2018;11;45;11;Bib Michel Serres;0;0;0.0;10358;10358;95411.53099999997;26876
2018-11-12;2018;11;46;12;Bib Michel Serres;408;408;22.25;10766;10766;95433.78099999997;26876
2018-11-13;2018;11;46;13;Bib Michel Serres;139;139;9.0833;10905;10905;95442.86429999997;26876
2018-11-14;2018;11;46;14;Bib Michel Serres;281;281;19.3333;11186;11186;95462.19759999997;26876
2018-11-15;2018;11;46;15;Bib Michel Serres;188;188;12.5;11374;11374;95474.69759999997;26876
2018-11-16;2018;11;46;16;Bib Michel Serres;223;223;13875.0;11597;11597;109349.69759999997;26876
2018-11-17;2018;11;46;17;Bib Michel Serres;37;37;5.9231;11634;11634;109355.62069999997;26876
2018-11-18;2018;11;46;18;Bib Michel Serres;0;0;0.0;11634;11634;109355.62069999997;26876
2018-11-19;2018;11;47;19;Bib Michel Serres;398;398;19625.0;12032;12032;128980.62069999997;26876
2018-11-20;2018;11;47;20;Bib Michel Serres;358;358;26.7083;12390;12390;129007.32899999997;26876
2018-11-21;2018;11;47;21;Bib Michel Serres;365;365;27.4167;12755;12755;129034.74569999997;26876
2018-11-22;2018;11;47;22;Bib Michel Serres;323;323;22.3333;13078;13078;129057.07899999997;26876
2018-11-23;2018;11;47;23;Bib Michel Serres;264;264;16.75;13342;13342;129073.82899999997;26876
2018-11-24;2018;11;47;24;Bib Michel Serres;49;49;6.8462;13391;13391;129080.67519999997;26876
2018-11-25;2018;11;47;25;Bib Michel Serres;0;0;0.0;13391;13391;129080.67519999997;26876
2018-11-26;2018;11;48;26;Bib Michel Serres;319;319;22.75;13710;13710;129103.42519999997;26876
2018-11-27;2018;11;48;27;Bib Michel Serres;361;361;24.2083;14071;14071;129127.63349999997;26876
2018-11-28;2018;11;48;28;Bib Michel Serres;258;258;21.25;14329;14329;129148.88349999997;26876
2018-11-29;2018;11;48;29;Bib Michel Serres;204;204;15.5833;14533;14533;129164.46679999997;26876
2018-11-30;2018;11;48;30;Bib Michel Serres;185;185;13.1667;14718;14718;129177.63349999997;26876
2018-12-01;2018;12;48;1;Bib Michel Serres;24;24;2.3077;14742;14742;129179.94119999997;26876
2018-12-02;2018;12;48;2;Bib Michel Serres;0;0;0.0;14742;14742;129179.94119999997;26876
2018-12-03;2018;12;49;3;Bib Michel Serres;315;315;23.0833;15057;15057;129203.02449999997;26876
2018-12-04;2018;12;49;4;Bib Michel Serres;371;371;27.9167;15428;15428;129230.94119999997;26876
2018-12-05;2018;12;49;5;Bib Michel Serres;265;265;19.9583;15693;15693;129250.89949999997;26876
2018-12-06;2018;12;49;6;Bib Michel Serres;150;150;10.4583;15843;15843;129261.35779999997;26876
2018-12-07;2018;12;49;7;Bib Michel Serres;213;213;12.0;16056;16056;129273.35779999997;26876
2018-12-08;2018;12;49;8;Bib Michel Serres;28;28;4.7692;16084;16084;129278.12699999996;26876
2018-12-09;2018;12;49;9;Bib Michel Serres;0;0;0.0;16084;16084;129278.12699999996;26876
2018-12-10;2018;12;50;10;Bib Michel Serres;313;313;24.0833;16397;16397;129302.21029999996;26876
2018-12-11;2018;12;50;11;Bib Michel Serres;311;311;27.0;16708;16708;129329.21029999996;26876
2018-12-12;2018;12;50;12;Bib Michel Serres;357;357;28.0833;17065;17065;129357.29359999996;26876
2018-12-13;2018;12;50;13;Bib Michel Serres;260;260;21.6667;17325;17325;129378.96029999996;26876
2018-12-14;2018;12;50;14;Bib Michel Serres;208;208;17.0417;17533;17533;129396.00199999996;26876
2018-12-15;2018;12;50;15;Bib Michel Serres;32;32;5.6923;17565;17565;129401.69429999996;26876
2018-12-16;2018;12;50;16;Bib Michel Serres;0;0;0.0;17565;17565;129401.69429999996;26876
2018-12-17;2018;12;51;17;Bib Michel Serres;412;412;27.3333;17977;17977;129429.02759999996;26876
2018-12-18;2018;12;51;18;Bib Michel Serres;492;492;33.0833;18469;18469;129462.11089999996;26876
2018-12-19;2018;12;51;19;Bib Michel Serres;439;439;30.5;18908;18908;129492.61089999996;26876
2018-12-20;2018;12;51;20;Bib Michel Serres;178;178;12.5833;19086;19086;129505.19419999995;26876
2018-12-21;2018;12;51;21;Bib Michel Serres;330;330;21.25;19416;19416;129526.44419999995;26876
2018-12-22;2018;12;51;22;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-23;2018;12;51;23;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-24;2018;12;52;24;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-25;2018;12;52;25;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-26;2018;12;52;26;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-27;2018;12;52;27;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-28;2018;12;52;28;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-29;2018;12;52;29;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-30;2018;12;52;30;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2018-12-31;2018;12;1;31;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-01;2019;1;1;1;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-02;2019;1;1;2;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-03;2019;1;1;3;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-04;2019;1;1;4;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-05;2019;1;1;5;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-06;2019;1;1;6;Bib Michel Serres;0;0;0.0;19416;19416;129526.44419999995;26876
2019-01-07;2019;1;2;7;Bib Michel Serres;359;359;26.0;19775;19775;129552.44419999995;26876
2019-01-08;2019;1;2;8;Bib Michel Serres;305;305;24.0833;20080;20080;129576.52749999995;26876
2019-01-09;2019;1;2;9;Bib Michel Serres;282;282;22.4583;20362;20362;129598.98579999995;26876
2019-01-10;2019;1;2;10;Bib Michel Serres;273;273;24.0833;20635;20635;129623.06909999995;26876
2019-01-11;2019;1;2;11;Bib Michel Serres;211;211;11.5417;20846;20846;129634.61079999995;26876
2019-01-12;2019;1;2;12;Bib Michel Serres;41;41;8.7692;20887;20887;129643.37999999995;26876
2019-01-13;2019;1;2;13;Bib Michel Serres;0;0;0.0;20887;20887;129643.37999999995;26876
2019-01-14;2019;1;3;14;Bib Michel Serres;373;373;24.9167;21260;21260;129668.29669999995;26876
2019-01-15;2019;1;3;15;Bib Michel Serres;385;385;29.1667;21645;21645;129697.46339999995;26876
2019-01-16;2019;1;3;16;Bib Michel Serres;395;395;33.25;22040;22040;129730.71339999995;26876
2019-01-17;2019;1;3;17;Bib Michel Serres;282;282;19.5417;22322;22322;129750.25509999995;26876
2019-01-18;2019;1;3;18;Bib Michel Serres;270;270;20625.0;22592;22592;150375.25509999995;26876
2019-01-19;2019;1;3;19;Bib Michel Serres;75;75;14.8462;22667;22667;150390.10129999995;26876
2019-01-20;2019;1;3;20;Bib Michel Serres;0;0;0.0;22667;22667;150390.10129999995;26876
2019-01-21;2019;1;4;21;Bib Michel Serres;451;451;22125.0;23118;23118;172515.10129999995;26876
2019-01-22;2019;1;4;22;Bib Michel Serres;276;276;22.2917;23394;23394;172537.39299999995;26876
2019-01-23;2019;1;4;23;Bib Michel Serres;214;214;16375.0;23608;23608;188912.39299999995;26876
2019-01-24;2019;1;4;24;Bib Michel Serres;210;210;19.8333;23818;23818;188932.22629999995;26876
2019-01-25;2019;1;4;25;Bib Michel Serres;214;214;15.75;24032;24032;188947.97629999995;26876
2019-01-26;2019;1;4;26;Bib Michel Serres;9;9;1.3077;24041;24041;188949.28399999996;26876
2019-01-27;2019;1;4;27;Bib Michel Serres;0;0;0.0;24041;24041;188949.28399999996;26876
2019-01-28;2019;1;5;28;Bib Michel Serres;409;409;27.75;24450;24450;188977.03399999996;26876
2019-01-29;2019;1;5;29;Bib Michel Serres;194;194;13625.0;24644;24644;202602.03399999996;26876
2019-01-30;2019;1;5;30;Bib Michel Serres;152;152;11125.0;24796;24796;213727.03399999996;26876
2019-01-31;2019;1;5;31;Bib Michel Serres;143;143;9.2083;24939;24939;213736.24229999995;26876
2019-02-01;2019;2;5;1;Bib Michel Serres;128;128;6375.0;25067;25067;220111.24229999995;26876
2019-02-02;2019;2;5;2;Bib Michel Serres;13;13;1.4615;25080;25080;220112.70379999996;26876
2019-02-03;2019;2;5;3;Bib Michel Serres;0;0;0.0;25080;25080;220112.70379999996;26876
2019-02-04;2019;2;6;4;Bib Michel Serres;170;170;12.5;25250;25250;220125.20379999996;26876
2019-02-05;2019;2;6;5;Bib Michel Serres;212;212;12.8333;25462;25462;220138.03709999996;26876
2019-02-06;2019;2;6;6;Bib Michel Serres;207;207;11.1667;25669;25669;220149.20379999996;26876
2019-02-07;2019;2;6;7;Bib Michel Serres;128;128;8.2917;25797;25797;220157.49549999996;26876
2019-02-08;2019;2;6;8;Bib Michel Serres;130;130;5875.0;25927;25927;226032.49549999996;26876
